ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
8559	1	075192	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75192ta.pdf	2004-06-04 00:00:00
8560	1	075199	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75199ltr.pdf	1999-09-03 00:00:00
8561	1	075201	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75201ltr.pdf	1998-12-04 00:00:00
8562	1	075205	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75205ltr.pdf	1998-11-13 00:00:00
8563	1	075207	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75207ta.pdf	2004-06-04 00:00:00
8564	1	075208	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75208ltr.pdf	1998-12-17 00:00:00
8565	1	075209	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/75209altr.pdf	2003-07-24 00:00:00
8566	1	075213	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75213ltr.pdf	1998-12-24 00:00:00
8567	1	075217	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75217ltr.pdf	1998-12-16 00:00:00
8568	1	075218	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75218ltr.pdf	1999-08-23 00:00:00
8569	1	075221	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75221ltr.pdf	1999-10-28 00:00:00
8570	1	075225	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75225ltr.pdf	1999-10-20 00:00:00
8571	1	075229	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75229ltr.pdf	1998-11-20 00:00:00
8572	1	075230	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75230ltr.pdf	1999-11-25 00:00:00
8573	1	075235	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75235ltr.pdf	2000-01-27 00:00:00
8574	1	075237	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75237ta.pdf	2004-06-18 00:00:00
8575	1	075237	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75237ltr.pdf	2000-05-01 00:00:00
8576	1	075238	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75238ta.pdf	2004-06-18 00:00:00
8577	1	075239	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75239ltr.pdf	2004-06-08 00:00:00
8578	1	075242	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75242ltr.pdf	2004-06-08 00:00:00
8579	1	075243	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75243ltr.pdf	2000-06-20 00:00:00
8580	1	075247	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75247ta.pdf	2004-06-09 00:00:00
8581	1	075249	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75249ltr.pdf	2000-06-23 00:00:00
8582	1	075250	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75250wd.pdf	2003-04-10 00:00:00
8583	1	075252	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75252ltr.pdf	1999-06-07 00:00:00
8584	1	075256	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75256ltr.pdf	1999-08-12 00:00:00
8585	1	075256	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/75256S001_Desogestrel%20and%20Ethinyl_Approv.pdf	2004-06-02 00:00:00
8586	1	075256	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/75256S002_Desogestrel%20and%20Ethinyl_Approv.pdf	2004-06-02 00:00:00
8587	1	075256	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/75256S003_Desogestrel%20and%20Ethinyl_Approv.pdf	2004-06-02 00:00:00
8588	1	075260	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75260ltr.pdf	1999-01-25 00:00:00
8589	1	075269	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75269ta.pdf	2004-06-10 00:00:00
8590	1	075270	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75270ltr.pdf	1999-03-24 00:00:00
8591	1	075271	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75271ltr.pdf	2000-01-18 00:00:00
8592	1	075273	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75273ltr.pdf	1999-06-15 00:00:00
8593	1	075274	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75274ltr.pdf	1999-05-26 00:00:00
8594	1	075276	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2003/75276_Betamethasone%20Dipropionate_Approv.pdf	2003-12-23 00:00:00
8595	1	075280	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75280taltr.pdf	2004-06-09 00:00:00
8596	1	075280	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75280ltr.pdf	2003-04-10 00:00:00
8597	1	075282	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75282ltr.pdf	1999-06-16 00:00:00
8598	1	075285	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75285ltr.pdf	1998-10-29 00:00:00
8599	1	075286	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75286ltr.pdf	1999-06-30 00:00:00
8600	1	075288	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75288ltr.pdf	1999-07-28 00:00:00
8601	1	075289	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75289S1Ltr.pdf	2001-02-06 00:00:00
8602	1	075290	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75290ltr.pdf	2001-04-30 00:00:00
8603	1	075293	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75293ta.pdf	2004-06-09 00:00:00
8604	1	075297	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75297ltr.pdf	2001-03-27 00:00:00
8605	1	075298	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75298TA.pdf	2004-06-04 00:00:00
8606	1	075299	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75229ltr.pdf	1999-11-03 00:00:00
8607	1	075300	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75300ta.pdf	2004-06-28 00:00:00
8608	1	075302	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75302ltr.pdf	2001-04-16 00:00:00
8609	1	075303	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75303ltr.pdf	1999-05-28 00:00:00
8610	1	075309	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75309ltr.pdf	2000-04-26 00:00:00
8611	1	075311	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75311ltr.pdf	2001-04-16 00:00:00
8612	1	075315	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75315ltr.pdf	1998-12-23 00:00:00
8613	1	075315	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75315S4,5ltr.pdf	2000-06-30 00:00:00
8614	1	075315	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75135s005,006,007ltr.pdf	2000-04-12 00:00:00
8615	1	075316	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75316ltr.pdf	1999-11-02 00:00:00
8616	1	075318	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75318ltr.pdf	1999-08-20 00:00:00
8617	1	075319	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75319ltr.pdf	1999-06-15 00:00:00
8618	1	075321	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75321ltr.pdf	1998-12-04 00:00:00
8619	1	075323	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75323ltr.pdf	2000-04-21 00:00:00
8620	1	075326	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75326ltr.pdf	1999-08-20 00:00:00
8621	1	075327	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75327ltr.pdf	1999-03-24 00:00:00
8622	1	075329	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75329ltr.pdf	1999-04-20 00:00:00
8623	1	075337	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75337ltr.pdf	1999-05-26 00:00:00
8624	1	075340	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75340ltr.pdf	1999-02-24 00:00:00
8625	1	075341	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75341ltr.pdf	1999-07-27 00:00:00
8626	1	075343	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75343ltr.pdf	1999-11-09 00:00:00
8627	1	075347	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75347ta.pdf	2004-06-10 00:00:00
8628	1	075348	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75348ltr.pdf	2000-11-29 00:00:00
8629	1	075352	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75352ltr.pdf	1998-11-30 00:00:00
8630	1	075357	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75357ltr.pdf	1999-07-30 00:00:00
8631	1	075361	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75361ltr.pdf	2000-10-05 00:00:00
8632	1	075362	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75362ltr.pdf	1999-06-15 00:00:00
8633	1	075363	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75363Ltr.pdf	2000-12-29 00:00:00
8634	1	075366	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75366ltr.pdf	2000-05-01 00:00:00
8635	1	075368	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75368ltr.pdf	2000-02-15 00:00:00
8636	1	075369	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75370ta.pdf	2004-06-28 00:00:00
8637	1	075371	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75371ltr.pdf	1999-08-27 00:00:00
8638	1	075373	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75373ltr.pdf	1999-06-22 00:00:00
8639	1	075379	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75379ltr.pdf	2000-12-15 00:00:00
8640	1	075383	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75383ltr.pdf	1999-11-22 00:00:00
8641	1	075385	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75388TA.pdf	2004-05-28 00:00:00
8642	1	075386	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75386ltr.pdf	2000-06-30 00:00:00
8643	1	075389	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75389ltr.pdf	2001-01-25 00:00:00
8644	1	075392	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75392ltr.pdf	2000-09-19 00:00:00
8645	1	075393	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/75393ltr.pdf	1999-05-11 00:00:00
8646	1	075395	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75395ltr.pdf	2000-03-16 00:00:00
8647	1	075396	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75396ltr.pdf	2000-06-20 00:00:00
8648	1	075401	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75401TA.pdf	2004-06-18 00:00:00
8649	1	075402	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75402ltr.pdf	2001-02-28 00:00:00
8650	1	075403	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75403ltr.pdf	2001-02-28 00:00:00
8651	1	075404	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75404ltr.pdf	2004-06-04 00:00:00
8652	1	075405	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75405ta.pdf	2004-06-01 00:00:00
8653	1	075405	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75405ltr.pdf	2000-02-28 00:00:00
8654	1	075406	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/075406Orig1s016ltr.pdf	2013-04-24 00:00:00
8655	1	075407	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75407ltr.pdf	2000-01-28 00:00:00
8656	1	075409	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75409ta.pdf	2004-06-09 00:00:00
8657	1	075410	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75410TA.pdf	2004-06-28 00:00:00
8658	1	075412	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75412ltr.pdf	2000-09-08 00:00:00
8659	1	075413	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75413ltr.pdf	2003-04-10 00:00:00
8660	1	075414	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/075414s000_ltr.pdf	2007-02-12 00:00:00
8661	1	075417	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/75417s021s024s025ltr.pdf	2010-04-28 00:00:00
8662	1	075417	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/75417s021s024s025ltr.pdf	2010-04-28 00:00:00
8663	1	075419	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75419ltr.pdf	2000-07-28 00:00:00
8664	1	075421	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75421ta.pdf	2004-06-09 00:00:00
8665	1	075421	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75421ltr.pdf	2000-06-20 00:00:00
8666	1	075424	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75424ltr.pdf	2001-03-30 00:00:00
8667	1	075425	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75425ltr.pdf	1999-07-29 00:00:00
8668	1	075426	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75426ltr.pdf	2000-10-18 00:00:00
8669	1	075435	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/75435ltr.pdf	2004-10-08 00:00:00
8670	1	075439	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75439ltr.pdf	2000-04-19 00:00:00
8671	1	075440	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75440ltr.pdf	2000-02-28 00:00:00
8672	1	075440	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/075440s023ltr.pdf	2008-01-09 00:00:00
8673	1	075441	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75441ltr.pdf	2001-03-28 00:00:00
8674	1	075455	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75455ltr.pdf	2000-06-20 00:00:00
8675	1	075456	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75456ta.pdf	2004-06-28 00:00:00
8676	1	075457	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75457ta.pdf	2004-06-04 00:00:00
8677	1	075458	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75456ta.pdf	2004-06-28 00:00:00
8678	1	075464	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75464TA.pdf	2004-06-04 00:00:00
8679	1	075465	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2002/75465_Fluoxetine_Approv.pdf	2004-06-04 00:00:00
8680	1	075466	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75466ltr.pdf	2000-10-18 00:00:00
8681	1	075467	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75467S4ltr.pdf	2003-04-10 00:00:00
8682	1	075469	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75469ta.pdf	2004-05-28 00:00:00
8683	1	075475	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75475ltr.pdf	2000-08-03 00:00:00
8684	1	075480	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75480ltr.pdf	2000-08-22 00:00:00
8685	1	075480	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75480ta.pdf	2004-06-03 00:00:00
8686	1	075482	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75482ltr.pdf	2000-08-22 00:00:00
8687	1	075482	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75482ta.pdf	2004-06-03 00:00:00
8688	1	075486	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75486ltr.pdf	2001-04-16 00:00:00
8689	1	075488	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75488ltr.pdf	2001-04-16 00:00:00
8690	1	075491	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75491ltr.pdf	2000-04-17 00:00:00
8691	1	075492	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75492ltr.pdf	2000-02-11 00:00:00
8692	1	075494	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75494ltr.pdf	2000-06-30 00:00:00
8693	1	075496	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75459ltr.pdf	2004-06-03 00:00:00
8694	1	075497	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75497ltr.pdf	2000-01-14 00:00:00
8695	1	075498	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75498ltr.pdf	2001-04-12 00:00:00
8696	1	075501	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75501ta.pdf	2004-06-03 00:00:00
8697	1	075503	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/075503s000ltr.pdf	2006-10-02 00:00:00
8698	1	075504	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75504ltr.pdf	2003-04-10 00:00:00
8699	1	075505	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/75505apltr.pdf	2003-12-12 00:00:00
8700	1	075507	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75507ltr.pdf	2001-01-19 00:00:00
8701	1	075508	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75508ltr.pdf	2000-04-24 00:00:00
8702	1	075510	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75510TAPF2.pdf	2004-06-28 00:00:00
8703	1	075515	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75515ltr.pdf	2003-04-14 00:00:00
8704	1	075518	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75518ta.pdf	2004-06-09 00:00:00
8705	1	075518	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75518ltr.pdf	2000-11-17 00:00:00
8706	1	075521	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75521TA.pdf	2004-05-28 00:00:00
8707	1	075521	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75521.ap.pdf	2003-04-10 00:00:00
8708	1	075524	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75524ltr.pdf	1999-11-29 00:00:00
8709	1	075527	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75527ta.pdf	2004-05-28 00:00:00
8710	1	075529	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75529ltr.pdf	2000-02-22 00:00:00
8711	1	075530	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75530ta.pdf	2004-06-09 00:00:00
8712	1	075536	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75536ltr.pdf	2000-10-18 00:00:00
8713	1	075541	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/075541Orig1s010ltr.pdf	2014-12-31 00:00:00
8714	1	075547	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75547ltr.pdf	2001-04-02 00:00:00
8715	1	075558	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75558.ap.pdf	2003-04-14 00:00:00
8716	1	075559	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75559ltr.pdf	2000-03-20 00:00:00
8717	1	075569	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75569ltr.pdf	2003-04-14 00:00:00
8718	1	075571	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75571ltr.pdf	2000-08-22 00:00:00
8719	1	075571	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75571ta.pdf	2004-06-03 00:00:00
8720	1	075572	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75572ap.pdf	2003-04-10 00:00:00
8721	1	075578	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75578ta.pdf	2004-06-03 00:00:00
8722	1	075579	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75579ltr.pdf	2000-09-25 00:00:00
8723	1	075579	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75579ta.pdf	2004-05-28 00:00:00
8724	1	075580	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75580ltr.pdf	2000-10-18 00:00:00
8725	1	075580	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75580ta.pdf	2004-06-02 00:00:00
8726	1	075582	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75582ltr.pdf	2001-02-23 00:00:00
8727	1	075583	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75583ta.pdf	2004-06-03 00:00:00
8728	1	075588	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75588TA.pdf	2004-06-07 00:00:00
8729	1	075590	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75590TA.pdf	2004-06-09 00:00:00
8730	1	075591	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75591ltr.pdf	2001-05-10 00:00:00
8731	1	075593	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/75593ltr.pdf	2004-06-15 00:00:00
8732	1	075597	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75597ltr.pdf	1999-12-23 00:00:00
8733	1	075598	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75598ta.pdf	2004-06-09 00:00:00
