ApplNo	ApplType	ApplPublicNotes	SponsorName
073632	ANDA		GENUS
073636	ANDA		FALCON PHARMS
073637	ANDA		TEVA
073638	ANDA		TEVA
073644	ANDA		HERITAGE PHARMA AVET
073645	ANDA		HERITAGE PHARMA AVET
073651	ANDA		CYCLE PHARMS LTD
073652	ANDA		IMPAX LABS INC
073654	ANDA		SUN PHARM INDUSTRIES
073661	ANDA		COSETTE
073664	ANDA		HOSPIRA
073665	ANDA		WATSON LABS
073666	ANDA		MYLAN
073667	ANDA		TEVA
073671	ANDA		IMPAX LABS INC
073673	ANDA		TEVA
073676	ANDA		SCS
073677	ANDA		NOVARTIS
073679	ANDA		TEVA
073680	ANDA		LANNETT CO INC
073683	ANDA		SANDOZ
073685	ANDA		NOSTRUM LABS
073686	ANDA		NOSTRUM LABS
073687	ANDA		COSETTE
073690	ANDA		IGI LABS INC
073691	ANDA		CONTRACT PHARMACAL
073695	ANDA		COLGATE PALMOLIVE CO
073696	ANDA		WATSON LABS
074002	ANDA		FOSUN PHARMA
074005	ANDA		VINTAGE PHARMS LLC
074007	ANDA		ANI PHARMS
074013	ANDA		MYLAN PHARMS INC
074014	ANDA		MISEMER
074017	ANDA		MARSAM PHARMS LLC
074018	ANDA		MYLAN PHARMS INC
074019	ANDA		MYLAN PHARMS INC
074023	ANDA		MYLAN
074024	ANDA		RISING
074025	ANDA		WATSON LABS
074026	ANDA		PLIVA
074027	ANDA		COSETTE
074028	ANDA		ANDA REPOSITORY
074030	ANDA		TEVA PHARMS
074031	ANDA		MYLAN PHARMS INC
074032	ANDA		WATSON LABS
074035	ANDA		MYLAN
074036	ANDA		SCS
074037	ANDA		HOSPIRA
074043	ANDA		MYLAN
074045	ANDA		LEADING PHARMA LLC
074046	ANDA		MYLAN PHARMS INC
074047	ANDA		BARR
074051	ANDA		APOTHECON
074054	ANDA		ANI PHARMS
074056	ANDA		TEVA
074060	ANDA		HIGH TECH PHARMA
074063	ANDA		SUN PHARM INDUSTRIES
074067	ANDA		TEVA PHARMS
074069	ANDA		AMNEAL
074072	ANDA		PLIVA
074075	ANDA		ACTAVIS MID ATLANTIC
074076	ANDA		AKORN
074077	ANDA		AKORN
074079	ANDA		TEVA
074080	ANDA		SCS
074081	ANDA		ROXANE
074083	ANDA		HOSPIRA
074084	ANDA		TEVA
074085	ANDA		ANI PHARMS
074086	ANDA		HOSPIRA
074087	ANDA		TEVA PHARMS USA
074089	ANDA		COSETTE
074091	ANDA		OHM LABS
074093	ANDA		CHARTWELL MOLECULES
074097	ANDA		HOSPIRA
074098	ANDA		TELIGENT
074099	ANDA		STRIDES PHARMA
074100	ANDA		CHARTWELL RX
074101	ANDA		PLIVA
074102	ANDA		MYLAN
074103	ANDA		TEVA PHARMS
074105	ANDA		DAVA PHARMS INC
074106	ANDA		HAMILTON PHARMS
074107	ANDA		PLIVA
074110	ANDA		HAMILTON PHARMS
074111	ANDA		IVAX SUB TEVA PHARMS
074112	ANDA		SANDOZ
074114	ANDA		WATSON LABS
074118	ANDA		NOSTRUM LABS INC
074119	ANDA		TEVA
074120	ANDA		TEVA PHARMS
074121	ANDA		MYLAN
074123	ANDA		COSETTE
074124	ANDA		BARR
074125	ANDA		PUREPAC PHARM
074126	ANDA		MYLAN
074127	ANDA		NOSTRUM LABS
074128	ANDA		ACTAVIS MID ATLANTIC
074129	ANDA		TEVA
074131	ANDA		TEVA
074132	ANDA		TEVA
074133	ANDA		HOSPIRA
074136	ANDA		TEVA
074137	ANDA		HOSPIRA
074138	ANDA		VISTAPHARM
074139	ANDA		COSETTE
074140	ANDA		GRANULES
074141	ANDA		HERITAGE PHARMA
074142	ANDA		TEVA
074143	ANDA		TEVA
074145	ANDA		WATSON LABS
074147	ANDA		HOSPIRA
074148	ANDA		IVAX SUB TEVA PHARMS
074149	ANDA		ANI PHARMS
074151	ANDA		TEVA
074156	ANDA		WATSON LABS
074160	ANDA		HOSPIRA
074162	ANDA		SANDOZ
074163	ANDA		WATSON LABS TEVA
074164	ANDA		P AND L
074165	ANDA		P AND L
074166	ANDA		TEVA PARENTERAL
074168	ANDA		IVAX SUB TEVA PHARMS
074170	ANDA		AKORN
074171	ANDA		TEVA PHARMS
074172	ANDA		RISING
074174	ANDA		NOVITIUM PHARMA
074176	ANDA		G AND W LABS INC
074182	ANDA		PLIVA
074184	ANDA		SPECGX LLC
074185	ANDA		TEVA
074188	ANDA		BAUSCH AND LOMB
074190	ANDA		HIKMA
074194	ANDA		PERRIGO
074195	ANDA		WATSON LABS
074198	ANDA		TEVA
074199	ANDA		ROXANE
074201	ANDA		TEVA
074203	ANDA		MYLAN
074204	ANDA		COSETTE
074206	ANDA		TEVA PARENTERAL
074207	ANDA		TEVA PHARMS
074209	ANDA		MYLAN SPECIALITY LP
074211	ANDA		ROXANE
074215	ANDA		MYLAN
074216	ANDA		TEVA
074217	ANDA		WATSON LABS
074220	ANDA		AKORN
074221	ANDA		AKORN
074222	ANDA		AKORN
074223	ANDA		WATSON LABS TEVA
074224	ANDA		HIKMA
074225	ANDA		HERITAGE PHARMA
074226	ANDA		AUROBINDO PHARMA USA
074227	ANDA		PHARMACHEMIE BV
074228	ANDA		WATSON LABS
074229	ANDA		HERITAGE PHARMA
074230	ANDA		IVAX SUB TEVA PHARMS
074234	ANDA		MYLAN
074242	ANDA		PLIVA
074243	ANDA		HOSPIRA
074245	ANDA		WEST-WARD PHARMS INT
074246	ANDA		MYLAN
074248	ANDA		TARO
074249	ANDA		TARO
074250	ANDA		SANDOZ INC
074251	ANDA		LANNETT CO INC
074252	ANDA		TEVA PARENTERAL
074253	ANDA		IMPAX LABS INC
074254	ANDA		TARO
074255	ANDA		HERITAGE PHARMA
074256	ANDA		TEVA
074257	ANDA		ROXANE
074258	ANDA		APOTHECON
074259	ANDA		ANI PHARMS
074260	ANDA		ACTAVIS ELIZABETH
074261	ANDA		SANDOZ INC
074262	ANDA		SANDOZ INC
074263	ANDA		PUREPAC PHARM
074265	ANDA		INVATECH
074267	ANDA		ANI PHARMS
074269	ANDA		HOSPIRA
074270	ANDA		CHARTWELL MOLECULES
074271	ANDA		TARO
074272	ANDA		TARO
074276	ANDA		WATSON LABS
074277	ANDA		HIKMA
074278	ANDA		SENTYNL THERAPS INC
074279	ANDA		WATSON LABS INC
074280	ANDA		HOSPIRA
074282	ANDA		HOSPIRA
074284	ANDA		TEVA PHARMS USA
074285	ANDA		PUREPAC PHARM
074286	ANDA		TARO PHARM INDS LTD
074287	ANDA		WATSON LABS
074288	ANDA		MYLAN
074289	ANDA		TEVA PHARMS
074290	ANDA		HIKMA
074291	ANDA		LYNE
074292	ANDA		HOSPIRA
074294	ANDA		IVAX SUB TEVA PHARMS
074296	ANDA		HOSPIRA
074299	ANDA		ANI PHARMS
074300	ANDA		HOSPIRA
074302	ANDA		MOVA
074303	ANDA		WATSON LABS
074304	ANDA		ACTAVIS MID ATLANTIC
074305	ANDA		SANDOZ
074307	ANDA		BAUSCH AND LOMB
074311	ANDA		SANDOZ INC
074312	ANDA		HIKMA
074314	ANDA		ROXANE
074315	ANDA		SANDOZ
074316	ANDA		WATSON LABS INC
074317	ANDA		WATSON LABS
074319	ANDA		PUREPAC PHARM
074320	ANDA		HOSPIRA
074322	ANDA		TEVA
074326	ANDA		BAUSCH AND LOMB
074329	ANDA		CHARTWELL MOLECULES
074330	ANDA		IVAX SUB TEVA PHARMS
074331	ANDA		COSETTE
074332	ANDA		HOSPIRA
074333	ANDA		TEVA PHARMS
074334	ANDA		WATSON LABS
074336	ANDA		PHARMGEN
074337	ANDA		HOSPIRA
074339	ANDA		NOVITIUM PHARMA
074340	ANDA		NOVITIUM PHARMA
074342	ANDA		ACTAVIS ELIZABETH
074344	ANDA		HOSPIRA
074345	ANDA		HOSPIRA
074346	ANDA		JACOBUS
074347	ANDA		TEVA
074348	ANDA		TEVA
074349	ANDA		WATSON LABS INC
074351	ANDA		HOSPIRA
074352	ANDA		AKORN
074353	ANDA		LUITPOLD
074356	ANDA		AKORN
074357	ANDA		TEVA
074358	ANDA		MYLAN
074359	ANDA		WATSON LABS
074360	ANDA		PUREPAC PHARM
074361	ANDA		CYCLE PHARMS LTD
074363	ANDA		CHARTWELL RX
074364	ANDA		SANDOZ
074365	ANDA		TEVA
074366	ANDA		COSETTE
074367	ANDA		MYLAN
074368	ANDA		TEVA PHARMS
074370	ANDA		WATSON LABS
074371	ANDA		CYCLE PHARMS LTD
074374	NDA		ALLEGIS
074376	ANDA		CHARTWELL RX
074377	ANDA		TEVA
074378	ANDA		OXFORD PHARMS
074380	ANDA		PUREPAC PHARM
074381	ANDA		BAXTER HLTHCARE
074382	ANDA		AKORN
074386	ANDA		WATSON LABS
074387	ANDA		ANI PHARMS
074388	ANDA		TEVA
074390	ANDA		TEVA
074391	ANDA		ROXANE
074392	ANDA		FOUGERA PHARMS INC
074393	ANDA		WATSON LABS INC
074394	ANDA		CHARTWELL RX
074395	ANDA		PERRIGO
074396	ANDA		PIRAMAL CRITICAL
074399	ANDA		COSETTE
074400	ANDA		WATSON LABS
074401	ANDA		IVAX SUB TEVA PHARMS
074402	ANDA		IVAX SUB TEVA PHARMS
074403	ANDA		HOSPIRA
074404	ANDA		NOSTRUM LABS
074405	ANDA		TEVA
074406	ANDA		WATSON LABS
074407	ANDA		FOUGERA PHARMS
074410	ANDA		CHARTWELL MOLECULES
074411	ANDA		IVAX SUB TEVA PHARMS
074412	ANDA		HOSPIRA
074413	ANDA		HIKMA
074414	ANDA		COSETTE
074415	ANDA		NOSTRUM LABS INC
074416	ANDA		PIRAMAL CRITICAL
074418	ANDA		OXFORD PHARMS
074419	ANDA		HIKMA
074421	ANDA		PLIVA
074422	ANDA		HOSPIRA
074423	ANDA		DAVA PHARMS INC
074424	ANDA		IVAX SUB TEVA PHARMS
074425	ANDA		RISING
074428	ANDA		DAVA PHARMS INC
074430	ANDA		ACTAVIS TOTOWA
074431	ANDA		TEVA
074432	ANDA		PLIVA
074433	ANDA		COSETTE
074434	ANDA		MYLAN
074436	ANDA		WATSON LABS
074437	ANDA		WATSON LABS
074438	ANDA		MYLAN
074439	ANDA		ANI PHARMS
074441	ANDA		ATHENEX INC
074442	ANDA		WATSON LABS
074443	ANDA		BAUSCH AND LOMB
074444	ANDA		TARO PHARMS
074445	ANDA		WATSON LABS
074446	ANDA		TEVA
074447	ANDA		BAUSCH AND LOMB
074448	ANDA		RISING
074449	ANDA		BAUSCH AND LOMB
074450	ANDA		ANI PHARMS
074451	ANDA		WATSON LABS
074452	ANDA		MYLAN
074453	ANDA		RENATA
074454	ANDA		COSETTE
074455	ANDA		WATSON LABS
074456	ANDA		WATSON LABS
074457	ANDA		WATSON LABS
074458	ANDA		HIKMA
074459	ANDA		TEVA PHARMS
074460	ANDA		WATSON LABS
074461	ANDA		RISING
074462	ANDA		COSETTE
074463	ANDA		TEVA
074464	ANDA		SANDOZ
074465	ANDA		AKORN
074466	ANDA		AKORN
074467	ANDA		SANDOZ
074468	ANDA		HOSPIRA
074471	ANDA		DR REDDYS
074472	ANDA		APOTHECON
074473	ANDA		RISING
074474	ANDA		NOSTRUM LABS
074476	ANDA		ROXANE
074477	ANDA		PRINSTON INC
074478	ANDA		YAOPHARMA CO LTD
074479	ANDA		WATSON LABS
074480	ANDA		HIKMA
074481	ANDA		SANDOZ
074483	ANDA		COSETTE
074488	ANDA		ANI PHARMS
074489	ANDA		COSETTE
074493	ANDA		STRIDES PHARMA
074495	ANDA		SANDOZ
074496	ANDA		HIKMA
074497	ANDA		ANI PHARMS
074498	ANDA		ANI PHARMS
074499	ANDA		SUN PHARM INDUSTRIES
074500	ANDA		COPLEY PHARM
074501	ANDA		SANDOZ
074502	ANDA		PIRAMAL PHARMA
074504	ANDA		TEVA
074505	ANDA		HIKMA INTL PHARMS
074506	ANDA		UPSHER SMITH LABS
074507	ANDA		P AND L
074509	ANDA		PHARM ASSOC
074510	ANDA		TEVA PARENTERAL
074511	ANDA		AKORN
074512	ANDA		L PERRIGO CO
074513	ANDA		ACCORD HLTHCARE
074514	ANDA		ACTAVIS ELIZABETH
074515	ANDA		AKORN
074516	ANDA		AKORN
074517	ANDA		CHARTWELL RX
074519	ANDA		CHARTWELL RX
074520	ANDA		LANNETT CO INC
074521	ANDA		HIKMA
074522	ANDA		PHARM ASSOC
074523	ANDA		LABS AF
074524	ANDA		HIKMA
074525	ANDA		SANDOZ
074529	ANDA		TEVA PHARMS USA
074530	ANDA		IVAX SUB TEVA PHARMS
074531	ANDA		HIKMA
074532	ANDA		WOCKHARDT LTD
074533	ANDA		SANDOZ
074534	ANDA		HOSPIRA
074535	ANDA		DR REDDYS
074536	ANDA		ACTAVIS MID ATLANTIC
074537	ANDA		G AND W LABS INC
074538	ANDA		MAYNE PHARMA
074539	ANDA		PHARMACHEMIE
074540	ANDA		ANI PHARMS
074541	ANDA		CYCLE PHARMS LTD
074542	ANDA		BEXIMCO PHARMS USA
074543	ANDA		AKORN
074544	ANDA		EPIC PHARMA LLC
074545	ANDA		LUITPOLD
074546	ANDA		SANDOZ
074549	ANDA		HOSPIRA
074550	ANDA		ACCORD HLTHCARE
074551	ANDA		DR REDDYS
074552	ANDA		MYLAN
074553	ANDA		PHARM ASSOC
074554	ANDA		ANI PHARMS
074555	ANDA		TEVA PHARMS
074556	ANDA		TEVA
074557	ANDA		SANDOZ
074558	ANDA		SANDOZ
074559	ANDA		MYLAN TECHNOLOGIES
074560	ANDA		THERAGEN
074561	ANDA		CHARTWELL RX
074562	ANDA		CHARTWELL RX
074565	ANDA		CHARTWELL MOLECULES
074566	ANDA		PLIVA
074567	ANDA		OHM LABS
074568	ANDA		PLIVA
074569	ANDA		TEVA
074570	ANDA		ROXANE
074574	ANDA		BEDFORD
074575	ANDA		BEDFORD
074576	ANDA		WATSON LABS
074578	ANDA		TEVA
074579	ANDA		PERRIGO NEW YORK
074580	ANDA		TARO
074582	ANDA		BARR
074584	ANDA		UPSHER SMITH LABS
074585	ANDA		WATSON LABS
074586	ANDA		ACTAVIS MID ATLANTIC
074587	ANDA		RISING
074588	ANDA		P AND L
074589	ANDA		TEVA
074590	ANDA		G AND W LABS INC
074591	ANDA		STRIDES PHARMA
074593	ANDA		HIKMA
074594	ANDA		CHARTWELL RX
074596	ANDA		CHARTWELL INJECTABLE
074597	ANDA		HIKMA
074598	ANDA		HOSPIRA
074600	ANDA		WATSON LABS
074601	ANDA		HOSPIRA
074602	ANDA		WOCKHARDT BIO AG
074603	ANDA		WOCKHARDT BIO AG
074604	ANDA		ANI PHARMS
074610	ANDA		ANI PHARMS
074612	ANDA		AVEVA
074613	ANDA		TEVA PARENTERAL
074615	ANDA		CHARTWELL RX
074616	ANDA		HOSPIRA
074617	ANDA		ATHENEX INC
074619	ANDA		BARR LABS INC
074620	ANDA		HOSPIRA
074621	ANDA		BARR
074623	ANDA		PHARM ASSOC
074625	ANDA		UPSHER SMITH LABS
074626	ANDA		HOSPIRA
074629	ANDA		BAXTER HLTHCARE
074631	ANDA		SANDOZ INC
074632	ANDA		HOSPIRA
074633	ANDA		HOSPIRA
074634	ANDA		HOSPIRA
074635	ANDA		CONTRACT PHARMACAL
074636	ANDA		HOSPIRA
074637	ANDA		HOSPIRA
074638	ANDA		ABBVIE
074639	ANDA		HOSPIRA
074640	ANDA		PUREPAC PHARM
074641	ANDA		CHARTWELL MOLECULES
074642	ANDA		MYLAN
074643	ANDA		BAUSCH AND LOMB
074644	ANDA		SUN PHARM INDS INC
074646	ANDA		PLD ACQUISITIONS LLC
074647	ANDA		PLIVA
074648	ANDA		ROXANE
074649	ANDA		TARO
074650	ANDA		AKORN
074653	ANDA		HIKMA
074654	ANDA		SANDOZ
074655	ANDA		SANDOZ
074656	ANDA		PHARMACHEMIE BV
074657	ANDA		SANDOZ
074658	ANDA		LEK PHARM
074661	ANDA		PERRIGO
074662	ANDA		BOEHRINGER INGELHEIM
074663	ANDA		HOSPIRA
074664	ANDA		AKORN
074665	ANDA		TEVA
074667	ANDA		FOUGERA
074668	ANDA		FOUGERA
074670	ANDA		ANI PHARMS
074672	ANDA		I3 PHARMS
074673	ANDA		EPIC PHARMA LLC
074674	ANDA		IVAX SUB TEVA PHARMS
074677	ANDA		BOSCOGEN
074679	ANDA		FRESENIUS KABI USA
074680	ANDA		APOTEX
074681	ANDA		TEVA
074686	ANDA		TEVA
074688	ANDA		TEVA PHARMS USA
074694	ANDA		TARO
074698	ANDA		WATSON LABS
074699	ANDA		WATSON LABS
074700	ANDA		SANDOZ
074701	ANDA		MYLAN
074702	ANDA		WOCKHARDT
074703	ANDA		WOCKHARDT BIO AG
074706	ANDA		AKORN
074707	ANDA		P AND L
074711	ANDA		WATSON LABS
074712	ANDA		CUMBERLAND PHARMS
074713	ANDA		BEDFORD
074719	ANDA		BAXTER HLTHCARE
074720	ANDA		HOSPIRA
074721	ANDA		LANNETT CO INC
074722	ANDA		ACTAVIS ELIZABETH
074723	ANDA		TEVA
074725	ANDA		PHARM ASSOC
074726	ANDA		UPSHER SMITH LABS
074727	ANDA		MYLAN
074728	ANDA		SANDOZ
074729	ANDA		COSETTE
074730	ANDA		WOCKHARDT BIO AG
074731	ANDA		AKORN
074732	ANDA		MYLAN
074734	ANDA		HOSPIRA
074735	ANDA		FRESENIUS KABI USA
074736	ANDA		WATSON LABS
074737	ANDA		ANNORA PHARMA
074738	ANDA		ACTAVIS MID ATLANTIC
074739	ANDA		TEVA PHARMS
074740	ANDA		HOSPIRA
074741	ANDA		HOSPIRA
074743	ANDA		SIGHT PHARMS
074744	ANDA		COSETTE
074745	ANDA		TEVA
074746	ANDA		PACIFIC PHARMA
074747	ANDA		PACIFIC PHARMA
074748	ANDA		EGIS PHARMS
074749	ANDA		AKORN
074750	ANDA		LEK PHARM
074751	ANDA		WATSON LABS
074752	ANDA		ACTAVIS LABS FL INC
074753	ANDA		BAXTER HLTHCARE CORP
074754	ANDA		TEVA
074755	ANDA		MYLAN SPECIALITY LP
074756	ANDA		COSETTE
074757	ANDA		WOCKHARDT BIO AG
074758	ANDA		HOSPIRA
074759	ANDA		AKORN
074760	ANDA		PERRIGO
074761	ANDA		MYLAN
074762	ANDA		WATSON LABS
074764	ANDA		BEDFORD
074767	ANDA		WOCKHARDT BIO AG
074768	ANDA		BAXTER HLTHCARE CORP
074769	ANDA		RHODES PHARMS
074771	ANDA		IVAX SUB TEVA PHARMS
074776	ANDA		BAUSCH AND LOMB
074777	ANDA		HIKMA
074778	ANDA		BAUSCH AND LOMB
074779	ANDA		AKORN
074780	ANDA		AKORN
074782	ANDA		CONTRACT PHARMACAL
074784	ANDA		TEVA PARENTERAL
074787	ANDA		HERITAGE PHARMA
074788	ANDA		STRIDES PHARMA
074789	ANDA		CONTRACT PHARMACAL
074790	ANDA		CYCLE PHARMS LTD
074792	ANDA		MYLAN
074793	ANDA		DAVA PHARMS INC
074794	ANDA		ACTAVIS ELIZABETH
074795	ANDA		TEVA PARENTERAL
074796	ANDA		AUROBINDO PHARMA USA
074799	ANDA		TARO
074800	ANDA		ACTAVIS MID ATLANTIC
074801	ANDA		HOSPIRA
074802	ANDA		HOSPIRA
074803	ANDA		BARR
074805	ANDA		BAUSCH AND LOMB
074806	ANDA		ACTAVIS LABS
074808	ANDA		EGIS
074811	ANDA		HIKMA
074812	ANDA		ESI LEDERLE
074813	ANDA		PIERRE FABRE
074814	ANDA		TEVA PHARMS USA
074815	ANDA		HIKMA
074816	ANDA		GENSIA SICOR PHARMS
074817	ANDA		SANDOZ
074818	ANDA		WATSON LABS
074819	ANDA		OXFORD PHARMS
074821	ANDA		SANDOZ
074823	ANDA		APNAR PHARMA LP
074824	ANDA		BAXTER HLTHCARE
074825	ANDA		BAXTER HLTHCARE
074826	ANDA		NOVITIUM PHARMA
074827	ANDA		COSETTE
074828	ANDA		TEVA
074830	ANDA		BAUSCH AND LOMB
074832	ANDA		WATSON LABS
074833	ANDA		STRIDES PHARMA
074834	ANDA		CHARTWELL MOLECULES
074835	ANDA		AUROBINDO PHARMA LTD
074836	ANDA		IVAX SUB TEVA PHARMS
074839	ANDA		PHARMGEN
074840	ANDA		ANI PHARMS
074841	ANDA		CHARTWELL MOLECULES
074842	ANDA		CHARTWELL MOLECULES
074843	ANDA		VINTAGE PHARMS
074844	ANDA		ANI PHARMS
074845	ANDA		BIOVAIL
074846	ANDA		PHARMGEN
074847	ANDA		TEVA
074848	ANDA		HIKMA
074849	ANDA		TEVA
074850	ANDA		SANDOZ INC
074851	ANDA		ALCON LABS INC
074852	ANDA		ACTAVIS LABS FL INC
074857	ANDA		NOVARTIS
074859	ANDA		ANI PHARMS
074862	ANDA		RHODES PHARMS
074863	ANDA		WOCKHARDT BIO AG
074864	ANDA		WATSON LABS
074865	ANDA		WATSON LABS
074866	ANDA		MYLAN
074868	ANDA		WOCKHARDT BIO AG
074869	ANDA		ACTAVIS ELIZABETH
074870	ANDA		ACTAVIS ELIZABETH
074871	ANDA		APOTEX INC
074872	ANDA		CHARTWELL MOLECULES
074873	ANDA		TEVA PHARMS
074874	ANDA		PLIVA
074877	ANDA		HERITAGE PHARMS
074878	ANDA		ANI PHARMS
074879	ANDA		ALKERMES GAINESVILLE
074880	ANDA		NEPHRON
074881	ANDA		COOK IMAGING
074883	ANDA		IVAX SUB TEVA PHARMS
074884	ANDA		LANNETT CO INC
074885	ANDA		EUROHLTH INTL SARL
074888	ANDA		TEVA PHARMS USA
074889	ANDA		HERITAGE PHARMS
074890	ANDA		HIKMA
074891	ANDA		HERITAGE PHARMS
074892	ANDA		WATSON LABS
074893	ANDA		FRESENIUS KABI USA
074894	ANDA		DR REDDYS
074895	ANDA		TEVA
074896	ANDA		RISING
074897	ANDA		APOTHECON
074898	ANDA		HOSPIRA
074899	ANDA		ANI PHARMS
074900	ANDA		HIKMA
074901	ANDA		HIKMA
074903	ANDA		SANDOZ
074904	ANDA		TARO PHARM INDS LTD
074905	ANDA		FOUGERA PHARMS
074906	ANDA		ACTAVIS ELIZABETH
074909	ANDA		SANDOZ
074910	ANDA		MYLAN
074911	ANDA		VALEANT
074912	ANDA		BOSCOGEN
074913	ANDA		EUROHLTH INTL SARL
074914	ANDA		TEVA PHARMS
074916	ANDA		P AND L
074917	ANDA		DR REDDYS
074918	ANDA		BARR
074920	ANDA		TEVA
074921	ANDA		MAYNE PHARMA
074924	ANDA		APOTEX INC
074925	ANDA		SANDOZ
074926	ANDA		P AND L
074927	ANDA		BIOPHARM
074928	ANDA		EPIC PHARMA
074929	ANDA		BIOPHARM
074930	ANDA		FRESENIUS KABI USA
074931	ANDA		CONTRACT PHARMACAL
074932	ANDA		MYLAN
074935	ANDA		TARO
074936	ANDA		ACTAVIS ELIZABETH
074937	ANDA		PERRIGO
074939	ANDA		CHARTWELL INJECTABLE
074940	ANDA		MYLAN PHARMS INC
074941	ANDA		HOSPIRA
074942	ANDA		SANDOZ
074943	ANDA		APOTEX
074944	ANDA		WATSON LABS INC
074945	ANDA		WATSON PHARMS TEVA
074946	ANDA		STRIDES PHARMA
074947	ANDA		MYLAN
074948	ANDA		APOTEX
074949	ANDA		IVAX SUB TEVA PHARMS
074951	ANDA		STEVENS J
074952	ANDA		DR REDDYS
074953	ANDA		SANDOZ
074955	ANDA		WATSON LABS
074956	ANDA		FRESENIUS KABI USA
074958	ANDA		TEVA
074961	ANDA		CONTRACT PHARMACAL
074962	ANDA		UPSHER SMITH LABS
074963	ANDA		CONTRACT PHARMACAL
074964	ANDA		WATSON LABS
074966	ANDA		HOSPIRA
074967	ANDA		AUROBINDO PHARMA USA
074968	ANDA		WATSON LABS INC
074969	ANDA		TEVA PARENTERAL
074970	ANDA		ANI PHARMS
074971	ANDA		HERITAGE PHARMA
074972	ANDA		PERRIGO
074973	NDA		ALLEGIS
074974	ANDA		AKORN
074975	ANDA		RANBAXY
074976	ANDA		MYLAN
074977	ANDA		MYLAN
074978	ANDA		ACTAVIS MID ATLANTIC
074979	ANDA		SANDOZ
074980	ANDA		SUN PHARM INDS LTD
074983	ANDA		FRESENIUS KABI USA
074984	ANDA		PAR PHARM
074986	ANDA		MICRO LABS
074988	ANDA		STEVENS J
074989	ANDA		TEVA
074991	ANDA		DURAMED PHARMS BARR
074992	ANDA		MYLAN TECHNOLOGIES
074993	ANDA		HOSPIRA
074995	ANDA		DR REDDYS
074997	ANDA		PHARM ASSOC
075000	ANDA		RANBAXY
075004	ANDA		HOSPIRA
075005	ANDA		HOSPIRA
075006	ANDA		WOCKHARDT BIO AG
075008	ANDA		TARO
075009	ANDA		TEVA
075010	ANDA		LNK
075012	ANDA		MYLAN
075014	ANDA		ACTAVIS MID ATLANTIC
075015	ANDA		FRESENIUS KABI USA
075020	ANDA		BARR LABS INC
075021	ANDA		TEVA PHARMS
075022	ANDA		TEVA
075025	ANDA		AKORN
075027	ANDA		PADAGIS US
075028	ANDA		VALEANT PHARMS
075030	ANDA		TEVA PHARMS
075034	ANDA		APOTEX
075036	ANDA		HIKMA
075037	ANDA		ACTAVIS ELIZABETH
075039	ANDA		ANDA REPOSITORY
075040	ANDA		ESI LEDERLE
075041	ANDA		ALKERMES GAINESVILLE
075042	ANDA		TARO
075043	ANDA		TARO
075045	ANDA		HIKMA
075046	ANDA		HIKMA
075047	ANDA		AMNEAL PHARM
075048	ANDA		SANDOZ
075049	ANDA		APNAR PHARMA LP
075050	ANDA		BAUSCH AND LOMB
075051	ANDA		VISTAPHARM
075052	ANDA		DURAMED PHARMS BARR
075055	ANDA		IVAX SUB TEVA PHARMS
075057	ANDA		AUROBINDO PHARMA USA
075058	ANDA		SUN PHARM INDS INC
075060	ANDA		WOCKHARDT BIO AG
075061	ANDA		FOSUN PHARMA
075062	ANDA		WATSON LABS
075063	ANDA		AKORN
075065	ANDA		HOSPIRA
075067	ANDA		ACTAVIS MID ATLANTIC
075069	ANDA		WATSON LABS
075071	ANDA		MYLAN
075072	ANDA		STRIDES PHARMA
075073	ANDA		MYLAN TECHNOLOGIES
075074	ANDA		TARO PHARM INDS
075075	ANDA		MYLAN TECHNOLOGIES
075076	ANDA		MYLAN TECHNOLOGIES
075077	ANDA		PERRIGO
075078	ANDA		TARO
075079	ANDA		STRIDES PHARMA
075082	ANDA		VISTAPHARM
075085	ANDA		FOUGERA PHARMS
075086	ANDA		AKORN
075088	ANDA		KING PHARMS
075089	ANDA		APOTEX
075090	ANDA		KENTON
075091	ANDA		MYLAN
075093	ANDA		IMPAX LABS
075094	ANDA		CONTRACT PHARMACAL
075095	ANDA		AKORN
075099	ANDA		WOCKHARDT BIO AG
075100	ANDA		LEK PHARM
075101	ANDA		WATSON LABS
075102	ANDA		SAGENT PHARMS INC
075103	ANDA		ALPHARMA US PHARMS
075104	ANDA		MYLAN
075105	ANDA		MYLAN PHARMS INC
075106	ANDA		HOSPIRA
075107	ANDA		ANI PHARMS
075108	ANDA		MYLAN
075109	ANDA		AMNEAL PHARM
075110	ANDA		ANI PHARMS
075111	ANDA		ACTAVIS MID ATLANTIC
075113	ANDA		SANDOZ
075114	ANDA		ABBVIE
075115	ANDA		LANNETT CO INC
075116	ANDA		VALEANT PHARMS NORTH
075117	ANDA		CONCORDIA PHARMS INC
075119	ANDA		EGIS
075122	ANDA		SANDOZ INC
075124	ANDA		MYLAN
075126	ANDA		ANI PHARMS
075128	ANDA		WATSON LABS TEVA
075129	ANDA		ROXANE
075132	ANDA		SUN PHARM INDS LTD
075133	ANDA		WATSON LABS
075135	ANDA		UPSHER SMITH LABS
075136	ANDA		HOSPIRA
075137	ANDA		PHARM ASSOC
075138	ANDA		MYLAN
075139	ANDA		LNK
075140	ANDA		MYLAN
075141	ANDA		GALT PHARMS
075143	ANDA		BARR
075145	ANDA		LANNETT CO INC
075147	ANDA		ANI PHARMS
